"Name","total"
"Oluwafikayomi",14
"Omaria",14
"Omega",14
"Osmara",14
"Ottilia",14
"Paden",14
"Patty",14
"Peregrine",14
"Phynix",14
"Presly",14
"Qirat",14
"Raaga",14
"Radiance",14
"Raiven",14
"Ralyn",14
"Rasika",14
"Rayvn",14
"Reana",14
"Reha",14
"Rehmat",14
"Rella",14
"Remedi",14
"Renn",14
"Rhaelyn",14
"Rigley",14
"Rilei",14
"Rithanya",14
"Riverlynn",14
"Roen",14
"Rosabel",14
"Rosalva",14
"Rosalynne",14
"Rosary",14
"Roseann",14
"Rosebella",14
"Roselani",14
"Rosilyn",14
"Rozalie",14
"Ruchama",14
"Ruqayya",14
"Rushda",14
"Ryiah",14
"Sabra",14
"Sadiyah",14
"Sanae",14
"Sanvitha",14
"Sanyiah",14
"Sarika",14
"Saryn",14
"Seraya",14
"Shahana",14
"Shaily",14
"Shaivi",14
"Shelbee",14
"Sheyenne",14
"Shreenika",14
"Siarra",14
"Simaya",14
"Simonne",14
"Sirinity",14
"Sisira",14
"Socorro",14
"Solyana",14
"Soniyah",14
"Sophiea",14
"Sophira",14
"Sugey",14
"Sumer",14
"Summerrose",14
"Supriya",14
"Susy",14
"Syah",14
"Symiah",14
"Taaliah",14
"Tanyia",14
"Tatumn",14
"Taygan",14
"Terriah",14
"Teylor",14
"Tiarah",14
"Tiffanie",14
"Tinzlee",14
"Torrey",14
"Trinitie",14
"Trish",14
"Umi",14
"Vaniyah",14
"Velia",14
"Velvet",14
"Veronique",14
"Vinaya",14
"Vincent",14
"Vinisha",14
"Vivie",14
"Vivika",14
"Vylet",14
"Wakely",14
"Weston",14
"Xariyah",14
"Xya",14
"Yacine",14
"Yadhira",14
"Yasna",14
"Yelina",14
"Yen",14
"Yenty",14
"Yeraldi",14
"Yeraldine",14
"Yichen",14
"Yiran",14
"Yuma",14
"Yuxin",14
"Zachary",14
"Zaeda",14
"Zafira",14
"Zahniyah",14
"Zaily",14
"Zakyah",14
"Zayonna",14
"Zemora",14
"Zenith",14
"Zhoey",14
"Zolah",14
"Zolie",14
"Zriyah",14
"Zsazsa",14
"Zuree",14
"Zyair",14
"Aakriti",13
"Aalayiah",13
"Aamiya",13
"Aamori",13
"Aarian",13
"Aaris",13
"Aarnavi",13
"Abhigna",13
"Abiageal",13
"Abigayl",13
"Abrah",13
"Ace",13
"Acsa",13
"Adalen",13
"Addiline",13
"Adelayde",13
"Adelei",13
"Adhithi",13
"Adila",13
"Adiyah",13
"Adlin",13
"Adream",13
"Adriyanna",13
"Advitha",13
"Afreen",13
"Ahilyn",13
"Ai",13
"Aireanna",13
"Aishleen",13
"Ajna",13
"Aki",13
"Akiko",13
"Akriti",13
"Aksha",13
"Alaeyah",13
"Alayasia",13
"Alayzia",13
"Alee",13
"Aleera",13
"Aleria",13
"Aleshia",13
"Aleynna",13
"Alicyn",13
"Alila",13
"Alimah",13
"Alionna",13
"Alizeh",13
"Aljawhara",13
"Allene",13
"Alliya",13
"Allysen",13
"Almendra",13
"Alreem",13
"Amadi",13
"Amai",13
"Amariss",13
"Ambika",13
"Ambre",13
"Ambriella",13
"Amenia",13
"Amiira",13
"Amrie",13
"Amyriah",13
"Anab",13
"Anahla",13
"Anakaren",13
"Analei",13
"Analysa",13
"Anandi",13
"Anapaola",13
"Andreina",13
"Aneya",13
"Anhar",13
"Aniella",13
"Annaleese",13
"Annaleia",13
"Annalese",13
"Anyely",13
"Anyi",13
"Aponi",13
"Aqua",13
"Arij",13
"Arlow",13
"Arlyne",13
"Aryaa",13
"Arybella",13
"Ashani",13
"Ashika",13
"Ashonti",13
"Aslan",13
"Asteria",13
"Astyn",13
"Attalie",13
"Aubreeanna",13
"Aubreyrose",13
"Aubria",13
"Aundraya",13
"Aurbree",13
"Auree",13
"Avahlynn",13
"Avalei",13
"Avalena",13
"Avangelina",13
"Avannah",13
"Avayla",13
"Avereigh",13
"Avorie",13
"Avriel",13
"Avriella",13
"Ayrin",13
"Ayvree",13
"Ayzah",13
"Azaleigh",13
"Azmariah",13
"Azrah",13
"Azyria",13
"Baran",13
"Betzabe",13
"Bilen",13
"Blaize",13
"Blayze",13
"Bradlie",13
"Braelin",13
"Branna",13
"Breindel",13
"Breyah",13
"Brightly",13
"Brinklee",13
"Briyana",13
"Brizeida",13
"Brynja",13
"Burkleigh",13
"Cabela",13
"Cade",13
"Cala",13
"Calea",13
"Calii",13
"Cambrea",13
"Carely",13
"Carlea",13
"Carliyah",13
"Carman",13
"Carolyna",13
"Cassiel",13
"Ceara",13
"Ceriyah",13
"Cesilia",13
"Chelby",13
"Chloemarie",13
"Christiane",13
"Christyanna",13
"Cicily",13
"Ciella",13
"Ciri",13
"Clarie",13
"Corazon",13
"Corrin",13
"Dahlya",13
"Dakiyah",13
"Dalaila",13
"Danira",13
"Davaya",13
"Dayja",13
"Daylah",13
"Daziah",13
"Debby",13
"Deidra",13
"Delena",13
"Deliana",13
"Demyiah",13
"Deondra",13
"Deryn",13
"Destynie",13
"Devaeh",13
"Dinorah",13
"Dnyla",13
"Drianna",13
"Dyamond",13
"Eilah",13
"Eilene",13
"Eisha",13
"Eisleigh",13
"Elizabethann",13
"Ellyott",13
"Elon",13
"Eloni",13
"Elyzah",13
"Elzie",13
"Emberlie",13
"Embri",13
"Embyr",13
"Emmanuel",13
"Enma",13
"Erendira",13
"Erioluwa",13
"Erva",13
"Eryka",13
"Esbeydi",13
"Evalyse",13
"Evanny",13
"Evans",13
"Evin",13
"Eyra",13
"Fallynn",13
"Fatimatou",13
"Fauna",13
"Feiga",13
"Felisha",13
"Feyza",13
"Frayda",13
"Fynlie",13
"Gabrielly",13
"Gabryelle",13
"Galena",13
"Gali",13
"Genecis",13
"Genesi",13
"Gracianna",13
"Grisel",13
"Gyanna",13
"Haden",13
"Hadja",13
"Hannan",13
"Hansini",13
"Harlen",13
"Harlin",13
"Harshika",13
"Hart",13
"Havynn",13
"Hemen",13
"Himani",13
"Hina",13
"Holliday",13
"Hollynn",13
"Horizon",13
"Hydee",13
"Hynlee",13
"Idania",13
"Idil",13
"Ifunanya",13
"Ilany",13
"Ilma",13
"Inas",13
"Infiniti",13
"Insiyah",13
"Irsa",13
"Isabele",13
"Ishaani",13
"Ivoree",13
"Ivry",13
"Jaasritha",13
"Jacalyn",13
"Jacksyn",13
"Jacky",13
"Jaedah",13
"Jaedynn",13
"Jahanna",13
"Jahnia",13
"Jaidan",13
"Jaisley",13
"Jakaila",13
"Jakailyn",13
"Jakelin",13
"Jakeria",13
"Jalana",13
"Jalila",13
"Jamillah",13
"Jamora",13
"Jan",13
"Janaki",13
"Janeen",13
"Janiyha",13
"Janora",13
"Jason",13
"Jaylena",13
"Jeidy",13
"Jeilany",13
"Jenayah",13
"Jennavecia",13
"Jericka",13
"Jerzy",13
"Jillianne",13
"Joanny",13
"Joclynn",13
"Joia",13
"Jonnae",13
"Jovita",13
"Joye",13
"Julliette",13
"Juman",13
"Jun",13
"Kaashvi",13
"Kaedynce",13
"Kaena",13
"Kahleesi",13
"Kahlyn",13
"Kaile",13
"Kailena",13
"Kaitlynne",13
"Kaity",13
"Kalianne",13
"Kallan",13
"Kamalei",13
"Kambreigh",13
"Kamella",13
"Kamlyn",13
"Karie",13
"Karlea",13
"Karliyah",13
"Kasi",13
"Kassy",13
"Kataryna",13
"Kaveah",13
"Kaycen",13
"Kayelyn",13
"Kaylonni",13
"Keelynn",13
"Keilianys",13
"Kelcy",13
"Kelsa",13
"Kenedee",13
"Keslee",13
"Kessley",13
"Keylah",13
"Keylianis",13
"Keymoni",13
"Khalis",13
"Khora",13
"Khyrie",13
"Kihara",13
"Kindra",13
"Kindyl",13
"Klarke",13
"Kmiyah",13
"Kohana",13
"Korinna",13
"Korrine",13
"Krystelle",13
"Krystin",13
"Kseniya",13
"Kween",13
"Kyera",13
"Kymberlynn",13
"Kymoni",13
"Kytzia",13
"Labria",13
"Lahari",13
"Lakenya",13
"Lakiya",13
"Laklyn",13
"Lanaiya",13
"Larah",13
"Larimar",13
"Lauralynn",13
"Laylynn",13
"Layney",13
"Leannie",13
"Lenayah",13
"Leone",13
"Lexiana",13
"Lexine",13
"Leyda",13
"Leyonna",13
"Liberti",13
"Lilikoi",13
"Lilliani",13
"Lilyauna",13
"Lisha",13
"Livinia",13
"Lovette",13
"Loyalti",13
"Lunden",13
"Lynex",13
"Lynnie",13
"Maali",13
"Macaria",13
"Mackenzye",13
"Madylan",13
"Maecy",13
"Maeryn",13
"Maevry",13
"Maggiemae",13
"Maham",13
"Maicie",13
"Mairen",13
"Makara",13
"Makhi",13
"Makinze",13
"Malajah",13
"Malay",13
"Malk",13
"Malori",13
"Malyn",13
"Malynn",13
"Mang",13
"Manroop",13
"Mariaisabella",13
"Mariangela",13
"Marija",13
"Marjona",13
"Marjory",13
"Maryhelen",13
"Marylouise",13
"Matalynn",13
"Mayari",13
"Maybellene",13
"Mayerlin",13
"Mayline",13
"Maymunah",13
"Mays",13
"Maysam",13
"Mayven",13
"Mccoy",13
"Meesha",13
"Meeya",13
"Melaniee",13
"Mellani",13
"Meridith",13
"Michaelah",13
"Miette",13
"Mikaiah",13
"Mikeala",13
"Mikeila",13
"Mikenzi",13
"Mikki",13
"Mikyah",13
"Mirela",13
"Miriana",13
"Miski",13
"Miu",13
"Miylah",13
"Mkayla",13
"Momo",13
"Mumina",13
"Najmo",13
"Nakira",13
"Nakya",13
"Nalea",13
"Naleyah",13
"Nasia",13
"Natalija",13
"Natilynn",13
"Natsumi",13
"Naziah",13
"Neeley",13
"Neelia",13
"Neily",13
"Nelida",13
"Nelliel",13
"Neoma",13
"Niana",13
"Nickayla",13
"Ninamarie",13
"Nineveh",13
"Nneoma",13
"Noralyn",13
"Normajean",13
"Nyelah",13
"Nyhla",13
"Nykia",13
"Nyomie",13
"Omera",13
"Oniyah",13
"Oren",13
"Oria",13
"Oviya",13
"Paizlie",13
"Patton",13
"Payzleigh",13
"Payzley",13
"Pearson",13
"Penni",13
"Pooja",13
"Portlyn",13
"Pragathi",13
"Pranathi",13
"Purvi",13
"Qiana",13
"Quiana",13
"Quinci",13
"Raini",13
"Rainn",13
"Raksha",13
"Ramani",13
"Randee",13
"Ravya",13
"Rees",13
"Reika",13
"Reiya",13
"Rhyanna",13
"Rhyla",13
"Riko",13
"Rim",13
"Ritisha",13
"Riyaan",13
"Riza",13
"Rockie",13
"Romilly",13
"Rosalea",13
"Rosaleah",13
"Rosealie",13
"Rukaya",13
"Rumor",13
"Ruqiya",13
"Ruthvika",13
"Ryna",13
"Sabreena",13
"Sadeen",13
"Sailer",13
"Saki",13
"Salam",13
"Salimata",13
"Samaiyah",13
"Samiksha",13
"Samorah",13
"Saphyra",13
"Sarahjane",13
"Sarajane",13
"Sarrah",13
"Saudia",13
"Saveena",13
"Savera",13
"Sawda",13
"Scotty",13
"Senaya",13
"Senia",13
"Seras",13
"Sevi",13
"Shahina",13
"Shaniece",13
"Sharae",13
"Shavon",13
"Shayma",13
"Shya",13
"Shyonna",13
"Sibella",13
"Silje",13
"Silvanna",13
"Simrin",13
"Siriah",13
"Ski",13
"Skya",13
"Skyelyn",13
"Skyleen",13
"Smrithi",13
"Solymar",13
"Sondra",13
"Sookie",13
"Sophronia",13
"Soriyah",13
"Sosefina",13
"Srija",13
"Stefanny",13
"Stellaluna",13
"Suhey",13
"Sutter",13
"Sweden",13
"Syenna",13
"Symphanie",13
"Talah",13
"Taleeya",13
"Taleigh",13
"Tammie",13
"Tanay",13
"Tansy",13
"Tanzila",13
"Taysia",13
"Temari",13
"Teraji",13
"Teriana",13
"Terrah",13
"Tiah",13
"Tianah",13
"Timara",13
"Timberlee",13
"Tirenioluwa",13
"Torey",13
"Troy",13
"Valena",13
"Velma",13
"Veralyn",13
"Vianka",13
"Vickie",13
"Victorious",13
"Vidia",13
"Wendi",13
"Westlynn",13
"Windy",13
"Xoie",13
"Xyliana",13
"Xzaria",13
"Yadelin",13
"Yaelle",13
"Yalda",13
"Yalina",13
"Yaniyah",13
"Yarden",13
"Yarlin",13
"Yiyi",13
"Yoltzin",13
"Yorleny",13
"Yovanna",13
"Yunalesca",13
"Yuval",13
"Zahriah",13
"Zaidy",13
"Zamyiah",13
"Zaraiah",13
"Zatanna",13
"Zaylen",13
"Zeila",13
"Zeyla",13
"Zian",13
"Zitlali",13
"Zoa",13
"Zoeigh",13
"Zorianna",13
"Zuleica",13
"Zuleimy",13
"Aailyah",12
"Aaravi",12
"Aaruhi",12
"Aaryahi",12
"Abrina",12
"Adam",12
"Addasyn",12
"Addielynn",12
"Adesewa",12
"Adiley",12
"Adlen",12
"Adonia",12
"Adrijana",12
"Afiya",12
"Aggie",12
"Ahnalia",12
"Ahnesti",12
"Ahnya",12
"Aidaly",12
"Aisosa",12
"Akeria",12
"Alashia",12
"Aleezah",12
"Alegria",12
"Aleni",12
"Alilyana",12
"Alisse",12
"Alithia",12
"Alizea",12
"Alleigha",12
"Aloria",12
"Alyonna",12
"Amadea",12
"Ameelia",12
"Ameeyah",12
"Amilee",12
"Amiliyah",12
"Amilli",12
"Amit",12
"Amitiel",12
"Anael",12
"Anaily",12
"Anarie",12
"Anastassia",12
"Anberlyn",12
"Andressa",12
"Aneesah",12
"Angelea",12
"Anique",12
"Anisia",12
"Anmol",12
"Annarae",12
"Annely",12
"Annikah",12
"Antara",12
"Aparna",12
"Araeya",12
"Arena",12
"Areyah",12
"Arhianna",12
"Arianis",12
"Arlana",12
"Ashiyah",12
"Ashmi",12
"Athenarose",12
"Athenea",12
"Audelia",12
"Audrena",12
"Audryanna",12
"Aunalee",12
"Autym",12
"Avaeh",12
"Avalin",12
"Avalyse",12
"Avreet",12
"Ayen",12
"Aylie",12
"Aynsleigh",12
"Ayomiposi",12
"Azyah",12
"Bailea",12
"Becka",12
"Belicia",12
"Belize",12
"Bess",12
"Beverley",12
"Bexli",12
"Bithiah",12
"Blayre",12
"Blimie",12
"Braylah",12
"Breck",12
"Brelee",12
"Brendalynn",12
"Brenlie",12
"Brenlyn",12
"Brexlyn",12
"Breyonna",12
"Brianni",12
"Brooklen",12
"Bryony",12
"Cadyn",12
"Cailen",12
"Calah",12
"Caleena",12
"Calley",12
"Carrah",12
"Casidee",12
"Castiel",12
"Catherina",12
"Cecilya",12
"Ceonna",12
"Charliegh",12
"Chaselyn",12
"Christabelle",12
"Clarita",12
"Cove",12
"Cristian",12
"Cyara",12
"Daena",12
"Dah",12
"Daleigh",12
"Daleth",12
"Dalyn",12
"Damariz",12
"Danahi",12
"Danaria",12
"Danita",12
"Danniella",12
"Danyell",12
"Dazaria",12
"Deaja",12
"Deajah",12
"Deegan",12
"Deeya",12
"Delailah",12
"Delaylah",12
"Delphina",12
"Demani",12
"Denisa",12
"Derriana",12
"Devoiry",12
"Devonna",12
"Deyjah",12
"Diandra",12
"Digna",12
"Dilcia",12
"Drusilla",12
"Dziyah",12
"Edee",12
"Elanni",12
"Elanore",12
"Eleri",12
"Eliska",12
"Ellany",12
"Elleah",12
"Emerlynn",12
"Emmaclaire",12
"Emmelina",12
"Emonni",12
"Enas",12
"Enzlee",12
"Eponine",12
"Erilyn",12
"Eriyonna",12
"Esmarie",12
"Eula",12
"Evaleena",12
"Everlei",12
"Evyenia",12
"Excel",12
"Exodus",12
"Eyanna",12
"Ezmay",12
"Fany",12
"Fate",12
"Faylinn",12
"Felicitas",12
"Fynley",12
"Genelle",12
"Ghita",12
"Gianelle",12
"Giordana",12
"Glorious",12
"Graylin",12
"Gwenevieve",12
"Hadasha",12
"Hagan",12
"Heartly",12
"Heli",12
"Hendel",12
"Hooriya",12
"Idman",12
"Iliani",12
"Ilyse",12
"Indee",12
"Iolani",12
"Ipek",12
"Irelynd",12
"Ireri",12
"Itali",12
"Itzuri",12
"Ivan",12
"Izelle",12
"Jadesola",12
"Jaeleah",12
"Jahlayah",12
"Jakyiah",12
"Jalaina",12
"Jalie",12
"Jalynne",12
"Jamella",12
"Jamiee",12
"Jamoni",12
"Jamyria",12
"Janari",12
"Janeisy",12
"Javia",12
"Jayd",12
"Jayel",12
"Jaylianis",12
"Jazae",12
"Jazzlyne",12
"Jazzy",12
"Jenalise",12
"Jera",12
"Jerriah",12
"Jersei",12
"Jhourni",12
"Jirah",12
"Johileny",12
"Jolani",12
"Jones",12
"Jonier",12
"Jordon",12
"Juhi",12
"Juliyah",12
"Jullian",12
"Kailiyah",12
"Kairie",12
"Kaleeya",12
"Kalinda",12
"Kalisha",12
"Kalypso",12
"Kamariya",12
"Kameelah",12
"Kampbell",12
"Karelys",12
"Karleen",12
"Karmann",12
"Kathalia",12
"Katherinne",12
"Kawena",12
"Kaylanee",12
"Kealia",12
"Kehaulani",12
"Keimani",12
"Keirstin",12
"Kember",12
"Kendelle",12
"Kendria",12
"Kennedii",12
"Keriana",12
"Keyarra",12
"Keyera",12
"Keylen",12
"Keyrin",12
"Khloei",12
"Kielyn",12
"Kirklyn",12
"Klare",12
"Klarisa",12
"Klaryssa",12
"Kole",12
"Krissia",12
"Kyomi",12
"Kyren",12
"Lahela",12
"Laionna",12
"Laiylah",12
"Lakeisha",12
"Lakenzie",12
"Landy",12
"Lannie",12
"Lashawn",12
"Lateen",12
"Laurelin",12
"Laxmi",12
"Layia",12
"Laykyn",12
"Laziyah",12
"Leanah",12
"Leiann",12
"Leilanii",12
"Leonore",12
"Lianni",12
"Libny",12
"Lillienne",12
"Lillyanah",12
"Linah",12
"Lindee",12
"Lizett",12
"Lizzette",12
"Lohgan",12
"Lorrie",12
"Louann",12
"Louie",12
"Lucianne",12
"Luciella",12
"Lyanne",12
"Lylarose",12
"Lyleigh",12
"Lyrics",12
"Maaya",12
"Maclynn",12
"Madalina",12
"Magenta",12
"Mairi",12
"Majestic",12
"Makynley",12
"Malae",12
"Malisa",12
"Marai",12
"Marajade",12
"Mareya",12
"Mariani",12
"Marisabel",12
"Markita",12
"Marlayah",12
"Marleyna",12
"Marry",12
"Masiya",12
"Maty",12
"Mayana",12
"Mayce",12
"Maydelin",12
"Mayella",12
"Maytal",12
"Mckinzley",12
"Mckyla",12
"Mckynzi",12
"Mechelle",12
"Mercie",12
"Merina",12
"Mikayah",12
"Mikia",12
"Miliah",12
"Millani",12
"Milliani",12
"Minaal",12
"Minh",12
"Mionna",12
"Mirae",12
"Mirelle",12
"Mishel",12
"Miyla",12
"Monzerrath",12
"Moyinoluwa",12
"Myers",12
"Mykel",12
"Mykenna",12
"Mystic",12
"Naeva",12
"Naija",12
"Nakai",12
"Namiah",12
"Nanako",12
"Nare",12
"Nash",12
"Nasirah",12
"Nasro",12
"Natacha",12
"Nataleah",12
"Natasia",12
"Navey",12
"Naylee",12
"Neaveh",12
"Nechuma",12
"Neleh",12
"Nevena",12
"Niamiah",12
"Niani",12
"Nikkie",12
"Nikolette",12
"Nimisha",12
"Niyonna",12
"Noellie",12
"Novaly",12
"Nyarie",12
"Nyrah",12
"Nzinga",12
"Oakland",12
"Ogechi",12
"Olamiposi",12
"Olesya",12
"Onesti",12
"Onyinyechukwu",12
"Oonagh",12
"Oriya",12
"Ozioma",12
"Ozzie",12
"Paisleyann",12
"Pallavi",12
"Panagiota",12
"Pariss",12
"Paytan",12
"Pennylane",12
"Peony",12
"Pippin",12
"Portland",12
"Pragna",12
"Preslea",12
"Prezley",12
"Prisila",12
"Quinnlynn",12
"Raaya",12
"Rael",12
"Rafif",12
"Ragen",12
"Raighan",12
"Raiyn",12
"Ramatoulaye",12
"Ravneet",12
"Rayli",12
"Razia",12
"Rehema",12
"Reiko",12
"Remii",12
"Remilynn",12
"Reminisce",12
"Rheanna",12
"Rieley",12
"Rinka",12
"Roha",12
"Roiza",12
"Romana",12
"Ronda",12
"Rosaisela",12
"Rumaysah",12
"Ryeleigh",12
"Sabeen",12
"Sadieann",12
"Sahej",12
"Saleha",12
"Salsabeel",12
"Samani",12
"Sandi",12
"Sandrine",12
"Sanora",12
"Saphia",12
"Saraia",12
"Saraii",12
"Saraiyah",12
"Sarang",12
"Saundra",12
"Sean",12
"Seham",12
"Sehej",12
"Serin",12
"Seryna",12
"Shaanvi",12
"Shalayah",12
"Shama",12
"Shayana",12
"Shila",12
"Shona",12
"Shoni",12
"Shylie",12
"Siennah",12
"Silva",12
"Silvie",12
"Simiya",12
"Sincerity",12
"Siriyah",12
"Skailar",12
"Skyann",12
"Skyanna",12
"Skyley",12
"Sparkle",12
"Sruthi",12
"Steisy",12
"Stellar",12
"Sulamita",12
"Summerlynn",12
"Sundai",12
"Suriah",12
"Suzi",12
"Svara",12
"Sylar",12
"Syleena",12
"Tahj",12
"Talaiyah",12
"Tamanna",12
"Tamila",12
"Tamina",12
"Tanasia",12
"Tanyah",12
"Tanylah",12
"Taralyn",12
"Tatelyn",12
"Tatiyanna",12
"Tayelor",12
"Tayva",12
"Teja",12
"Tejasvi",12
"Terrionna",12
"Thailyn",12
"Thanya",12
"Tirza",12
"Toluwanimi",12
"Tonantzin",12
"Treva",12
"Trianna",12
"Tristian",12
"Tristine",12
"Tyriana",12
"Umme",12
"Vaniah",12
"Vannesa",12
"Veya",12
"Victoriana",12
"Wiktoria",12
"Wimberly",12
"Winterrose",12
"Witten",12
"Wryn",12
"Xanthe",12
"Xavier",12
"Yali",12
"Yamari",12
"Yarelly",12
"Yariah",12
"Yazmyn",12
"Yosselyn",12
"Yuka",12
"Yumiko",12
"Yunuen",12
"Yurianna",12
"Zabdi",12
"Zareena",12
"Zaryia",12
"Zaveah",12
"Zavia",12
"Zaydah",12
"Zayn",12
"Zayne",12
"Zephora",12
"Zephyra",12
"Zoel",12
"Zsofia",12
"Zyannah",12
"Zyionna",12
"Zyleigh",12
"Aaliana",11
"Aania",11
"Abela",11
"Abiola",11
"Acey",11
"Adaleia",11
"Adelayda",11
"Adelis",11
"Adiel",11
"Adilena",11
"Adut",11
"Adylen",11
"Aksa",11
"Akyah",11
"Alaria",11
"Aldana",11
"Aldina",11
"Aleighya",11
"Aletha",11
"Alexandrya",11
"Alexius",11
"Aliss",11
"Aliyaah",11
"Alle",11
"Allinson",11
"Allyce",11
"Alyshia",11
"Amabelle",11
"Amairah",11
"Amali",11
"Amarielle",11
"Amea",11
"Ammie",11
"Amoriana",11
"Amyna",11
"Anaiis",11
"Analuisa",11
"Annalya",11
"Annalysia",11
"Annapurna",11
"Annayah",11
"Anndrea",11
"Anoop",11
"Anthonia",11
"Anwyn",11
"Apsara",11
"Arai",11
"Aram",11
"Ardis",11
"Ariba",11
"Arieah",11
"Arieal",11
"Ariyelle",11
"Arriella",11
"Aseret",11
"Aset",11
"Asfiya",11
"Ashya",11
"Atalee",11
"Attica",11
"Aubryella",11
"Audreanna",11
"Aundreya",11
"Aveen",11
"Averylynn",11
"Aviree",11
"Avlyn",11
"Ayak",11
"Azaelia",11
"Azella",11
"Bahja",11
"Bellaann",11
"Beni",11
"Bintu",11
"Bleu",11
"Blimi",11
"Bralee",11
"Breeley",11
"Brennyn",11
"Brezlyn",11
"Brinslee",11
"Briyith",11
"Brylen",11
"Burklee",11
"Caedence",11
"Calirae",11
"Calvary",11
"Camyra",11
"Candyce",11
"Caragh",11
"Carin",11
"Carmilla",11
"Cathaleya",11
"Chaarvi",11
"Channelle",11
"Cherith",11
"Cicilia",11
"Cipriana",11
"Cloris",11
"Corrinne",11
"Corynne",11
"Courtland",11
"Cylah",11
"Cynai",11
"Daania",11
"Daionna",11
"Dane",11
"Daneen",11
"Danique",11
"Daryna",11
"Dasiya",11
"Dax",11
"Daysie",11
"Dazie",11
"Deandria",11
"Deeanna",11
"Deidre",11
"Deilani",11
"Delayah",11
"Deriana",11
"Dericka",11
"Devlynn",11
"Devory",11
"Dorthy",11
"Dreanna",11
"Dyna",11
"Eastynn",11
"Edessa",11
"Eduarda",11
"Eimaan",11
"Elcie",11
"Eliahna",11
"Elianni",11
"Elidia",11
"Elliyanna",11
"Ellyanah",11
"Ellys",11
"Elna",11
"Emanie",11
"Emanuel",11
"Emanuelle",11
"Emera",11
"Emerii",11
"Emerleigh",11
"Emilene",11
"Emilygrace",11
"Emmeryn",11
"Emmilou",11
"Enessa",11
"Erilynn",11
"Evann",11
"Eveah",11
"Evienne",11
"Evvy",11
"Evynne",11
"Ezinne",11
"Fardosa",11
"Faria",11
"Farris",11
"Fedora",11
"Fiorela",11
"Firdaws",11
"Forest",11
"Franziska",11
"Gaige",11
"Galadriel",11
"Gamila",11
"Gavrielle",11
"Geri",11
"Giah",11
"Gianah",11
"Giyanna",11
"Graycelyn",11
"Gricelda",11
"Gunnar",11
"Gwenna",11
"Haadiya",11
"Hannalee",11
"Harlequin",11
"Harlequinn",11
"Harseerat",11
"Harumi",11
"Harvi",11
"Hayvin",11
"Heavenli",11
"Helia",11
"Ileigh",11
"Independence",11
"Indiyah",11
"Intisar",11
"Italee",11
"Itzy",11
"Izara",11
"Izna",11
"Izora",11
"Jaasia",11
"Jacobi",11
"Jaely",11
"Jakara",11
"Jalasia",11
"Janais",11
"Javae",11
"Jaydy",11
"Jaylissa",11
"Jazira",11
"Jazzmyne",11
"Jeleah",11
"Jemina",11
"Jennabelle",11
"Jeslin",11
"Jessabella",11
"Jeyda",11
"Jeyla",11
"Jeylah",11
"Jezel",11
"Jilliann",11
"Jionna",11
"Jiwoo",11
"Joliet",11
"Joselle",11
"Jozy",11
"Juliyana",11
"Justin",11
"Juwairiyah",11
"Jwan",11
"Kadia",11
"Kahlee",11
"Kahliya",11
"Kaielle",11
"Kairo",11
"Kaisey",11
"Kalicia",11
"Kalirose",11
"Kamerin",11
"Kamsiyochi",11
"Kandy",11
"Kanijah",11
"Kanya",11
"Karee",11
"Karenna",11
"Karianne",11
"Karielys",11
"Karimah",11
"Kaselynn",11
"Kasen",11
"Kasima",11
"Kasiya",11
"Kaylenn",11
"Kayliani",11
"Kaylonie",11
"Kayzlie",11
"Keilynn",11
"Kekeli",11
"Kelena",11
"Kemaria",11
"Keniah",11
"Keria",11
"Keyoni",11
"Khaira",11
"Khalil",11
"Khalynn",11
"Khianna",11
"Khodi",11
"Khylin",11
"Kila",11
"Kimberleigh",11
"Kindal",11
"Kioni",11
"Knyla",11
"Kohen",11
"Kolbee",11
"Korbin",11
"Korianna",11
"Krisley",11
"Kristabella",11
"Krupa",11
"Krystle",11
"Ky",11
"Kylina",11
"Kymari",11
"Kyriel",11
"Lailana",11
"Lakia",11
"Lakshana",11
"Lan",11
"Lanette",11
"Larsyn",11
"Lauran",11
"Layden",11
"Layiah",11
"Laylana",11
"Leianah",11
"Lesleigh",11
"Liahona",11
"Liliauna",11
"Lima",11
"Loida",11
"Lojain",11
"Lorinda",11
"Lujane",11
"Lunarae",11
"Luvina",11
"Lynora",11
"Lyricc",11
"Macelynn",11
"Macilynn",11
"Madelena",11
"Mahkayla",11
"Mahli",11
"Makhyla",11
"Malaijah",11
"Maleea",11
"Marae",11
"Mariadejesus",11
"Marialena",11
"Mariea",11
"Marine",11
"Marleyann",11
"Marliee",11
"Marlii",11
"Maryjean",11
"Maybrie",11
"Meital",11
"Meiya",11
"Meka",11
"Melita",11
"Meliza",11
"Mercury",11
"Meriwether",11
"Mikalyn",11
"Milanee",11
"Miliany",11
"Mithila",11
"Miyani",11
"Moncerrat",11
"Motunrayo",11
"Munisa",11
"Myca",11
"Mythili",11
"Nahlani",11
"Nakari",11
"Namia",11
"Natalea",11
"Naylanie",11
"Nayyirah",11
"Nazari",11
"Neeya",11
"Nekoda",11
"Nerriah",11
"Nevina",11
"Nike",11
"Nikka",11
"Nikkole",11
"Noria",11
"Noriana",11
"Nusaibah",11
"Nyonna",11
"Nyota",11
"Oaklea",11
"Okalani",11
"Owyn",11
"Pace",11
"Paelynn",11
"Pasleigh",11
"Patti",11
"Payeton",11
"Petal",11
"Phenyx",11
